complain_id,complain_date,customer_id,appliance_id,engineer_id,labour_hours,travel_hours
8948,2019-11-30,433,11,17,16,18
8949,2019-08-22,722,93,47,1,9
8950,2019-10-25,595,33,41,11,8
8951,2019-08-21,774,39,12,7,7
8952,2018-11-16,910,85,14,7,12
8953,2019-10-23,441,35,15,15,16
8954,2018-01-26,900,57,33,13,4
8955,2018-07-09,215,131,1,7,2
8956,2019-04-26,234,80,24,13,4
8957,2019-01-29,477,56,29,10,4
8958,2018-06-10,289,87,38,16,19
8959,2019-07-30,955,125,3,14,17
8960,2018-06-29,559,123,5,9,2
8961,2018-12-12,582,86,13,17,20
8962,2019-01-17,197,39,17,15,9
8963,2018-06-29,302,56,21,8,3
8964,2019-12-06,132,99,8,2,13
8965,2019-07-20,458,113,16,13,8
8966,2018-09-15,306,91,21,9,20
8967,2018-07-19,134,105,42,13,11
8968,2018-12-11,640,63,13,14,13
8969,2018-11-12,545,49,48,7,7
8970,2019-10-13,367,65,12,9,2
8971,2018-02-22,466,108,20,6,17
8972,2018-08-06,938,20,6,10,6
8973,2018-12-01,451,144,36,9,1
8974,2019-09-28,154,131,49,2,17
8975,2018-11-03,288,114,20,6,14
8976,2018-07-20,960,29,44,20,18
8977,2019-12-07,789,121,6,16,2
8978,2018-04-12,837,65,17,9,2
8979,2018-06-01,507,17,12,18,18
8980,2018-04-18,747,59,30,8,20
8981,2018-02-14,657,9,22,20,9
8982,2018-02-01,133,37,43,20,5
8983,2018-05-15,145,20,1,6,16
8984,2018-03-24,572,101,37,6,10
8985,2019-04-25,195,22,33,14,17
8986,2018-09-28,765,114,29,9,5
8987,2018-02-23,34,61,21,5,19
8988,2018-04-03,706,69,16,1,2
8989,2018-09-11,218,119,26,4,19
8990,2018-02-16,819,3,37,9,5
8991,2018-03-03,185,17,48,19,4
8992,2019-09-14,894,76,37,12,3
8993,2018-10-24,534,97,20,18,13
8994,2018-09-27,457,37,17,15,16
8995,2019-11-28,825,43,18,3,14
8996,2019-04-15,548,145,7,14,2
8997,2018-06-21,473,23,3,17,4
8998,2019-09-21,894,60,4,6,20
8999,2018-01-03,442,38,30,11,4
9000,2019-01-02,489,144,20,4,4
9001,2018-10-07,619,49,5,18,4
9002,2019-08-27,374,119,18,5,13
9003,2019-05-16,278,67,44,9,6
9004,2019-04-09,210,61,39,4,15
9005,2019-02-27,886,28,29,20,6
9006,2018-07-16,479,111,42,11,8
9007,2019-04-21,883,68,37,17,2
9008,2018-02-03,363,123,16,6,17
9009,2018-10-29,960,96,26,12,17
9010,2019-07-17,977,8,18,14,20
9011,2018-01-05,910,139,13,19,5
9012,2019-01-31,916,89,42,8,18
9013,2019-05-06,315,139,44,17,3
9014,2019-07-28,245,29,30,7,20
9015,2019-05-20,972,54,8,7,20
9016,2019-04-09,781,137,26,9,2
9017,2018-01-03,724,9,12,1,17
9018,2018-03-03,386,27,45,17,3
9019,2018-04-19,383,116,35,12,11
9020,2018-11-08,906,73,11,13,2
9021,2018-03-17,280,112,20,11,9
9022,2019-05-22,642,93,13,8,14
9023,2018-02-16,357,20,43,10,4
9024,2019-10-30,498,49,22,7,13
9025,2019-04-30,779,95,27,4,19
9026,2018-08-01,528,37,40,11,5
9027,2019-12-25,919,66,22,17,10
9028,2019-03-07,40,25,28,4,13
9029,2018-01-24,70,125,43,8,11
9030,2018-02-07,855,93,5,3,11
9031,2018-08-27,482,127,10,2,9
9032,2018-06-10,498,117,49,13,3
9033,2018-10-10,190,136,19,14,10
9034,2018-12-28,102,121,18,11,10
9035,2019-04-14,720,130,29,14,14
9036,2018-08-29,325,37,7,12,18
9037,2019-03-11,729,85,5,14,13
9038,2018-09-17,337,129,36,13,2
9039,2018-09-11,668,10,35,18,12
9040,2019-08-08,291,4,33,5,6
9041,2019-01-04,308,16,9,13,6
9042,2019-06-27,655,18,40,4,3
9043,2019-09-18,299,55,8,6,18
9044,2018-03-29,594,91,2,12,13
9045,2019-01-03,936,12,22,18,18
9046,2019-08-03,881,21,5,2,6
9047,2019-06-10,516,82,28,2,20
9048,2018-11-17,721,22,7,7,6
9049,2019-06-18,258,61,2,10,20
9050,2018-11-02,828,32,44,13,10
9051,2018-07-08,239,29,9,10,3
9052,2018-05-17,847,145,4,3,2
9053,2018-06-06,992,119,45,4,6
9054,2018-07-14,143,143,16,17,17
9055,2018-01-23,781,54,34,16,9
9056,2019-11-24,468,71,29,6,17
9057,2019-11-21,686,131,18,10,11
9058,2018-01-31,415,124,23,6,14
9059,2018-02-22,145,98,49,8,18
9060,2018-07-21,979,41,20,9,10
9061,2019-07-25,695,106,5,7,7
9062,2019-02-13,521,93,45,20,3
9063,2018-11-07,424,98,39,8,18
9064,2018-12-16,927,119,25,4,5
9065,2018-08-18,532,118,20,18,7
9066,2018-12-25,212,38,21,19,9
9067,2019-08-31,614,58,36,15,17
9068,2019-04-11,448,58,47,5,6
9069,2018-07-10,514,30,39,5,18
9070,2019-11-29,826,26,1,15,8
9071,2019-06-30,44,96,28,12,16
9072,2018-12-09,854,58,2,7,13
9073,2019-03-07,721,40,12,6,4
9074,2019-11-21,576,111,3,15,4
9075,2019-06-25,150,85,6,9,4
9076,2018-10-05,328,43,17,9,7
9077,2019-01-16,6,22,7,13,20
9078,2019-10-06,252,142,28,19,12
9079,2019-05-27,370,113,11,1,7
9080,2019-03-28,722,19,2,17,2
9081,2018-08-25,719,78,41,12,9
9082,2018-08-10,308,91,27,17,4
9083,2019-03-29,826,105,36,1,2
9084,2019-04-23,381,130,41,19,11
9085,2019-06-18,68,118,35,15,15
9086,2019-09-24,911,134,8,16,12
9087,2019-10-04,551,126,38,4,8
9088,2018-07-30,689,90,42,7,2
9089,2019-07-21,783,138,47,18,20
9090,2018-12-31,330,41,46,20,9
9091,2018-05-24,403,35,40,18,6
9092,2019-02-26,599,43,30,8,15
9093,2019-09-09,136,52,2,13,14
9094,2019-09-25,163,13,27,20,6
9095,2018-01-20,889,95,18,15,8
9096,2018-07-24,188,121,3,17,6
9097,2018-07-08,57,70,40,14,16
9098,2018-02-07,509,45,33,12,14
9099,2019-05-07,703,36,50,11,15
9100,2019-11-18,222,92,14,17,9
9101,2018-10-07,114,135,14,16,10
9102,2018-03-06,797,124,32,16,18
9103,2018-04-06,180,85,46,6,20
9104,2018-05-11,246,18,28,2,6
9105,2019-04-01,917,118,38,16,14
9106,2018-06-17,186,61,42,12,7
9107,2018-02-20,715,101,35,13,12
9108,2019-01-08,183,134,33,2,9
9109,2019-02-02,189,32,47,12,12
9110,2018-05-08,576,134,18,5,1
9111,2019-01-22,937,68,40,5,15
9112,2019-10-05,244,106,20,16,1
9113,2018-11-15,110,20,15,12,12
9114,2019-12-13,259,144,20,15,4
9115,2018-08-20,742,119,26,15,9
9116,2018-08-10,14,135,14,18,2
9117,2019-04-12,395,120,23,2,9
9118,2018-10-20,184,128,24,17,2
9119,2019-12-27,743,66,19,1,15
9120,2018-06-26,400,50,43,11,1
9121,2018-12-02,471,31,37,6,19
9122,2018-08-24,62,120,27,9,13
9123,2018-10-14,503,58,6,13,7
9124,2018-02-20,795,51,47,20,17
9125,2019-09-27,985,45,19,20,8
9126,2019-11-02,635,138,5,9,12
9127,2019-06-17,414,116,42,9,7
9128,2018-04-12,484,86,41,19,7
9129,2018-09-24,654,48,43,19,5
9130,2019-09-20,14,25,41,17,3
9131,2018-08-24,191,116,21,12,8
9132,2018-12-17,114,102,27,16,13
9133,2019-03-12,390,28,16,13,13
9134,2019-03-04,90,111,34,9,16
9135,2019-02-04,651,63,26,6,19
9136,2018-08-16,569,88,33,13,10
9137,2018-11-11,978,68,27,7,16
9138,2019-07-20,938,42,3,16,10
9139,2019-06-02,385,49,15,6,6
9140,2019-10-11,582,9,36,2,9
9141,2018-10-25,582,4,28,20,6
9142,2018-12-22,770,93,23,20,8
9143,2018-03-19,265,67,44,7,7
9144,2019-04-12,260,117,20,13,13
9145,2018-07-09,499,97,33,4,14
9146,2019-09-29,514,65,29,15,19
9147,2019-01-14,771,101,24,6,5
9148,2019-10-11,219,109,31,1,19
9149,2018-11-25,987,33,42,4,5
9150,2018-07-17,301,2,45,15,12
9151,2018-12-20,916,11,18,15,15
9152,2019-04-07,97,50,33,11,1
9153,2018-06-01,313,145,5,11,17
9154,2019-08-09,146,139,47,2,11
9155,2018-03-23,658,67,23,6,6
9156,2019-03-23,689,96,46,9,6
9157,2018-07-28,681,75,44,2,13
9158,2018-12-10,511,60,3,14,9
9159,2018-12-31,184,143,11,3,12
9160,2019-06-04,922,125,17,18,7
9161,2018-12-20,666,82,47,6,10
9162,2018-03-23,981,106,29,17,11
9163,2018-07-29,296,34,6,9,19
9164,2018-09-09,510,14,22,5,8
9165,2019-01-25,792,24,30,13,17
9166,2019-08-29,472,129,15,15,5
9167,2019-06-05,573,79,39,1,18
9168,2018-07-01,466,108,48,14,15
9169,2019-04-23,190,111,34,4,17
9170,2018-12-02,388,29,35,7,12
9171,2018-08-10,687,76,47,3,5
9172,2019-04-14,767,63,10,10,18
9173,2019-12-21,404,39,32,1,10
9174,2019-07-20,4,34,16,12,20
9175,2018-03-26,475,94,40,4,13
9176,2018-05-05,369,25,25,4,17
9177,2019-09-09,567,124,24,10,12
9178,2019-07-15,266,94,42,17,20
9179,2019-01-25,864,115,26,3,3
9180,2019-12-02,43,104,37,12,1
9181,2019-08-08,509,85,35,1,19
9182,2019-05-31,425,70,27,4,10
9183,2018-06-22,811,61,45,10,7
9184,2019-12-04,742,22,4,9,6
9185,2018-09-09,331,133,14,2,19
9186,2018-07-10,24,65,41,3,9
9187,2019-08-31,44,96,23,4,12
9188,2018-10-10,278,56,45,7,9
9189,2018-05-08,842,90,12,16,15
9190,2019-06-22,353,93,3,12,6
9191,2018-11-02,725,36,43,5,13
9192,2018-07-31,901,134,26,14,3
9193,2019-08-04,460,109,14,7,16
9194,2018-09-30,564,18,50,4,10
9195,2019-08-17,603,63,8,5,2
9196,2019-11-18,183,88,33,12,11
9197,2018-05-07,345,55,14,9,17
9198,2019-01-14,426,9,43,4,12
9199,2018-01-06,960,133,2,5,20
9200,2018-12-07,452,67,5,1,14
9201,2018-11-19,901,118,1,13,18
9202,2018-12-04,983,137,11,8,7
9203,2019-06-03,884,25,38,15,12
9204,2019-12-12,941,7,6,15,6
9205,2019-04-04,379,62,17,4,4
9206,2018-06-14,998,135,35,13,9
9207,2018-05-06,424,101,7,3,12
9208,2018-02-07,764,62,42,11,5
9209,2018-06-10,59,9,6,15,2
9210,2018-05-28,271,132,15,2,3
9211,2018-04-08,146,138,16,4,14
9212,2018-03-08,267,137,9,1,20
9213,2018-05-27,489,90,45,15,12
9214,2018-09-18,362,13,20,2,12
9215,2018-07-08,708,72,50,8,10
9216,2019-07-25,878,115,24,6,7
9217,2019-06-24,289,1,35,4,3
9218,2018-03-31,622,135,13,17,1
9219,2019-12-05,975,22,38,9,3
9220,2018-05-05,50,36,47,17,13
9221,2019-02-23,858,48,42,13,8
9222,2018-04-23,777,91,18,16,16
9223,2019-11-15,191,102,42,17,8
9224,2019-12-30,61,30,15,7,1
9225,2019-11-21,718,46,9,16,2
9226,2018-11-17,185,6,8,1,10
9227,2018-01-27,845,50,46,2,4
9228,2018-07-08,867,121,26,10,6
9229,2019-03-23,483,65,11,15,10
9230,2019-12-24,212,65,38,5,4
9231,2019-06-03,58,50,40,19,11
9232,2018-08-03,332,48,44,6,3
9233,2018-11-14,694,85,2,11,14
9234,2018-07-25,165,143,40,1,1
9235,2019-12-03,485,74,28,8,19
9236,2018-02-21,133,14,48,12,4
9237,2019-04-29,854,102,48,1,7
9238,2019-03-30,635,116,20,10,7
9239,2018-12-14,258,134,28,19,6
9240,2019-10-16,114,1,49,13,19
9241,2018-09-30,209,99,1,4,20
9242,2019-08-27,523,36,48,9,19
9243,2018-01-15,781,122,12,20,9
9244,2018-12-08,350,138,44,10,2
9245,2019-10-19,611,31,25,8,20
9246,2018-09-19,874,138,5,6,4
9247,2019-07-23,775,89,17,12,14
9248,2018-06-08,239,87,47,9,15
9249,2018-10-23,75,74,25,7,18
9250,2018-12-17,237,60,25,16,20
9251,2018-04-26,339,51,33,3,5
9252,2018-06-27,429,53,16,8,9
9253,2018-09-17,409,93,14,13,7
9254,2018-02-01,619,108,15,5,6
9255,2019-07-02,465,77,31,17,13
9256,2019-08-22,11,17,6,20,4
9257,2018-06-17,21,9,36,10,17
9258,2018-06-04,72,76,23,14,12
9259,2019-04-10,980,98,18,7,1
9260,2019-06-12,740,13,34,10,20
9261,2019-11-09,209,14,20,15,20
9262,2018-12-03,287,2,7,18,6
9263,2018-09-03,103,111,30,7,14
9264,2018-08-04,593,43,49,11,19
9265,2019-10-27,353,73,36,10,18
9266,2019-05-15,132,54,45,6,20
9267,2019-02-27,407,32,41,16,8
9268,2018-08-04,230,60,31,17,2
9269,2019-10-14,299,62,50,14,7
9270,2018-12-20,596,106,32,1,13
9271,2019-06-15,133,17,26,14,2
9272,2019-02-21,302,16,40,20,7
9273,2018-09-23,857,125,25,17,6
9274,2018-07-03,259,49,37,12,20
9275,2019-09-03,331,20,37,4,20
9276,2019-12-08,807,66,31,9,2
9277,2018-10-25,104,125,23,6,14
9278,2019-05-28,16,145,16,8,18
9279,2018-10-01,133,82,18,3,19
9280,2018-04-26,253,58,42,10,2
9281,2018-06-14,503,3,36,19,15
9282,2018-01-03,62,109,38,16,10
9283,2019-11-26,284,140,29,4,19
9284,2019-12-19,320,137,50,2,15
9285,2019-05-11,176,118,50,18,19
9286,2019-01-03,43,21,18,13,6
9287,2018-05-04,568,18,24,1,13
9288,2018-09-30,956,47,47,12,1
9289,2019-07-29,606,88,6,8,10
9290,2019-05-27,286,78,3,2,4
9291,2019-04-04,337,11,10,10,3
9292,2018-03-07,487,129,4,20,11
9293,2018-04-12,890,84,2,13,11
9294,2019-10-03,933,54,49,8,6
9295,2018-12-01,48,124,17,13,12
9296,2018-08-17,281,72,11,1,18
9297,2018-10-24,292,91,18,10,14
9298,2019-06-27,6,119,29,5,6
9299,2019-01-18,428,108,17,14,8
9300,2018-03-20,49,43,3,4,11
9301,2018-03-06,651,123,48,6,18
9302,2019-05-20,862,28,9,10,7
9303,2018-02-04,264,127,21,6,8
9304,2019-11-26,583,102,43,19,17
9305,2018-07-11,353,47,15,14,3
9306,2018-03-07,882,30,32,1,8
9307,2019-08-31,348,68,47,13,8
9308,2018-07-12,297,83,11,11,12
9309,2018-07-05,599,15,18,8,20
9310,2019-01-23,258,19,38,15,11
9311,2018-01-27,1000,4,25,13,7
9312,2019-09-30,159,92,50,14,14
9313,2018-09-03,919,82,9,3,12
9314,2018-10-28,387,107,43,16,20
9315,2018-01-21,753,128,33,15,4
9316,2019-12-10,96,144,48,18,20
9317,2018-05-03,467,15,31,11,18
9318,2018-10-17,352,38,47,9,2
9319,2018-04-09,797,103,47,11,17
9320,2018-10-12,167,130,46,17,3
9321,2018-12-30,417,88,28,1,4
9322,2019-03-17,730,3,46,8,19
9323,2018-08-03,544,11,10,8,10
9324,2018-06-18,190,112,48,15,13
9325,2019-11-05,203,21,26,10,4
9326,2019-01-06,517,71,44,3,4
9327,2019-08-12,347,127,32,20,4
9328,2018-08-23,373,19,9,1,8
9329,2018-01-01,235,109,40,6,3
9330,2018-03-12,465,105,20,4,15
9331,2018-01-10,520,59,21,4,6
9332,2019-04-06,559,137,10,5,7
9333,2018-08-07,598,116,27,9,19
9334,2018-11-20,81,66,26,18,15
9335,2018-03-19,833,83,44,2,4
9336,2019-06-27,232,63,34,18,20
9337,2018-12-29,561,143,48,1,3
9338,2019-07-19,788,116,26,8,11
9339,2019-03-26,583,12,39,13,2
9340,2018-06-25,991,17,1,9,10
9341,2018-04-15,980,101,7,12,19
9342,2019-08-16,123,71,40,17,20
9343,2018-05-22,486,82,35,2,12
9344,2018-11-04,785,130,36,8,15
9345,2019-04-18,78,50,21,17,2
9346,2019-09-24,60,136,25,15,15
9347,2018-09-04,303,28,5,3,9
9348,2018-12-02,96,45,5,9,12
9349,2019-10-22,226,134,15,18,16
9350,2018-07-01,665,71,48,2,16
9351,2019-09-21,361,62,29,12,9
9352,2018-12-27,414,13,21,14,4
9353,2019-12-01,259,141,27,4,6
9354,2018-12-27,876,65,38,5,20
9355,2018-03-24,782,73,9,2,12
9356,2018-01-09,66,119,15,13,7
9357,2019-01-06,401,143,49,18,15
9358,2018-02-13,330,15,42,14,3
9359,2019-09-09,335,82,35,13,16
9360,2019-09-01,351,85,11,1,7
9361,2018-01-04,230,83,15,12,20
9362,2019-12-10,759,58,48,2,10
9363,2018-09-27,676,65,27,15,5
9364,2018-04-02,868,12,10,8,13
9365,2019-09-28,20,82,26,3,16
9366,2018-06-29,29,113,40,15,1
9367,2019-10-29,549,122,46,3,16
9368,2018-11-02,537,10,20,15,2
9369,2018-11-28,635,42,18,3,13
9370,2018-06-16,4,124,43,12,7
9371,2019-05-03,864,127,10,10,18
9372,2018-02-03,966,29,25,16,1
9373,2018-04-11,185,81,23,10,17
9374,2018-09-07,149,60,9,19,16
9375,2019-12-21,7,69,3,16,15
9376,2018-09-06,290,68,11,7,4
9377,2018-04-20,162,91,41,20,14
9378,2018-06-15,316,32,17,3,8
9379,2019-02-16,466,6,24,3,12
9380,2019-03-18,586,46,20,13,3
9381,2018-03-20,665,11,4,15,14
9382,2019-03-04,863,92,1,13,6
9383,2019-07-30,671,108,44,8,7
9384,2019-03-18,130,145,30,6,13
9385,2018-05-06,984,71,44,13,17
9386,2019-12-21,448,49,18,18,6
9387,2018-12-05,591,107,31,4,2
9388,2018-03-11,451,114,41,3,8
9389,2019-03-27,537,24,32,10,5
9390,2019-02-10,905,89,36,2,9
9391,2019-07-14,616,73,14,11,19
9392,2018-12-28,126,40,31,8,4
9393,2019-02-25,401,83,42,18,10
9394,2018-06-26,253,125,33,19,3
9395,2019-03-11,543,90,16,13,18
9396,2019-09-28,758,134,5,5,15
9397,2018-09-04,520,107,3,2,6
9398,2019-09-26,482,12,9,2,12
9399,2019-12-31,500,145,5,8,3
9400,2018-12-12,728,77,17,17,12
9401,2018-10-09,160,82,14,16,15
9402,2019-02-20,381,51,29,5,6
9403,2018-12-16,962,110,37,8,15
9404,2018-10-30,488,9,30,20,20
9405,2019-07-19,601,49,27,13,4
9406,2018-07-08,830,83,41,6,10
9407,2018-02-21,477,3,38,14,8
9408,2019-09-21,708,75,11,19,19
9409,2019-08-11,529,126,7,15,10
9410,2018-06-14,950,120,19,14,16
9411,2018-05-27,608,115,25,2,9
9412,2018-10-25,123,64,25,17,7
9413,2018-03-26,516,72,44,7,10
9414,2019-07-29,194,69,24,2,8
9415,2018-10-15,77,94,17,13,14
9416,2019-02-07,342,69,40,4,6
9417,2019-02-27,405,101,48,8,8
9418,2018-01-08,356,10,43,2,9
9419,2019-11-17,161,51,2,2,7
9420,2019-04-14,113,128,21,5,11
9421,2018-11-25,361,3,48,13,15
9422,2018-03-27,432,37,30,7,7
9423,2018-02-18,660,137,34,11,12
9424,2018-04-01,442,32,10,6,2
9425,2018-03-20,446,89,20,18,17
9426,2019-05-01,381,138,19,3,19
9427,2018-09-16,395,106,49,8,3
9428,2018-06-20,615,46,7,3,4
9429,2018-12-26,879,8,29,2,3
9430,2018-05-09,245,49,34,3,17
9431,2018-11-14,990,113,14,20,13
9432,2018-09-18,230,39,23,11,3
9433,2018-03-24,247,14,1,10,18
9434,2018-07-09,286,122,1,5,4
9435,2018-10-06,760,117,1,18,14
9436,2019-08-29,462,134,45,12,3
9437,2019-07-22,907,128,19,7,7
9438,2018-11-17,599,62,7,15,15
9439,2018-07-02,536,8,21,9,15
9440,2018-04-15,724,23,22,7,9
9441,2019-09-24,686,81,40,14,13
9442,2019-03-24,243,22,41,20,16
9443,2019-08-24,424,99,43,12,14
9444,2019-07-05,837,54,26,12,14
9445,2019-04-28,838,113,47,5,1
9446,2019-04-14,141,32,26,20,3
9447,2019-06-04,636,54,1,14,19
9448,2018-06-05,823,83,30,20,5
9449,2019-12-21,357,105,22,7,13
9450,2018-09-23,268,136,44,19,3
9451,2018-03-10,794,70,1,3,13
9452,2019-06-05,8,7,6,15,13
9453,2018-11-05,111,127,13,6,20
9454,2019-04-18,247,132,26,18,2
9455,2019-08-13,726,87,48,14,12
9456,2019-09-03,364,37,12,7,5
9457,2018-12-28,371,62,49,10,12
9458,2018-12-19,773,92,22,17,17
9459,2018-08-02,694,91,34,11,5
9460,2018-05-26,921,6,23,13,12
9461,2019-03-15,623,115,50,8,11
9462,2019-01-17,770,100,20,12,16
9463,2018-08-21,565,88,10,9,13
9464,2019-11-24,772,65,28,11,6
9465,2018-05-19,941,111,35,20,10
9466,2019-10-06,815,57,7,6,17
9467,2018-08-08,143,45,2,18,4
9468,2019-09-04,852,140,32,10,3
9469,2018-04-22,543,74,6,4,20
9470,2018-05-25,471,132,3,4,7
9471,2018-04-10,423,123,42,17,1
9472,2018-08-28,293,49,16,15,3
9473,2018-03-01,388,41,37,5,6
9474,2019-06-08,938,120,44,12,4
9475,2019-10-14,787,110,31,6,20
9476,2019-06-18,990,76,12,6,7
9477,2019-08-23,982,67,4,8,10
9478,2019-03-03,521,5,45,5,10
9479,2018-09-10,346,20,38,19,20
9480,2019-12-22,43,82,4,20,11
9481,2018-09-21,428,31,43,18,16
9482,2019-06-11,135,21,25,9,5
9483,2018-12-29,204,104,2,15,19
9484,2019-05-09,472,139,10,3,14
9485,2018-10-13,899,115,27,11,14
9486,2019-06-01,275,142,47,12,13
9487,2019-04-30,531,145,43,17,17
9488,2019-09-14,33,114,46,19,8
9489,2019-05-17,668,84,36,7,19
9490,2018-05-17,196,138,9,1,1
9491,2019-01-17,648,64,46,11,11
9492,2019-01-22,722,108,41,17,9
9493,2019-09-17,888,136,9,15,15
9494,2019-03-26,304,23,5,15,14
9495,2019-01-30,588,72,12,2,18
9496,2019-12-08,894,97,4,8,1
9497,2019-01-01,912,38,22,4,8
9498,2018-08-20,476,96,4,20,17
9499,2019-08-25,836,11,12,3,14
9500,2019-01-17,503,120,11,13,6
9501,2018-02-25,18,83,12,6,14
9502,2019-09-26,532,58,14,13,8
9503,2018-07-06,235,97,12,13,2
9504,2019-06-18,562,34,23,20,14
9505,2018-12-21,547,53,39,3,7
9506,2019-12-03,528,64,49,1,18
9507,2018-05-16,573,82,12,9,4
9508,2018-11-02,200,130,47,20,5
9509,2018-01-30,741,28,1,17,20
9510,2018-12-04,835,30,7,1,1
9511,2019-09-04,223,37,4,2,14
9512,2019-07-15,754,24,47,14,7
9513,2019-01-19,886,111,13,9,14
9514,2019-11-25,656,52,3,11,6
9515,2019-04-17,482,15,37,19,15
9516,2019-09-14,450,18,27,11,5
9517,2018-01-26,214,48,23,17,10
9518,2019-02-22,577,120,5,6,2
9519,2019-12-24,389,19,47,19,10
9520,2019-03-03,923,80,5,9,9
9521,2018-05-13,802,141,41,4,10
9522,2019-02-15,975,125,28,8,6
9523,2018-05-17,790,112,19,20,13
9524,2019-02-06,500,109,20,4,11
9525,2018-11-10,189,3,18,14,16
9526,2018-03-16,867,40,46,7,12
9527,2019-09-21,164,47,20,6,19
9528,2018-05-12,939,87,45,11,9
9529,2018-01-03,823,58,41,5,3
9530,2018-06-01,480,6,2,1,7
9531,2019-08-20,679,80,11,15,20
9532,2019-01-30,773,60,27,13,6
9533,2019-05-16,303,90,46,16,12
9534,2019-04-28,38,134,23,17,11
9535,2019-06-29,562,30,1,11,2
9536,2018-04-19,935,49,6,7,20
9537,2018-04-12,165,45,43,16,9
9538,2018-02-08,231,80,7,14,2
9539,2018-10-31,613,129,39,19,12
9540,2019-08-26,43,142,21,19,15
9541,2019-10-30,887,111,25,14,15
9542,2018-06-16,885,43,10,19,3
9543,2019-11-07,581,30,44,6,10
9544,2018-11-01,558,135,35,19,6
9545,2018-07-25,62,51,36,12,14
9546,2019-01-26,719,36,24,4,9
9547,2018-12-03,282,124,49,13,14
9548,2018-10-20,173,85,16,9,17
9549,2019-04-06,893,118,19,20,14
9550,2018-12-05,355,115,18,6,20
9551,2018-10-12,976,103,37,4,12
9552,2018-06-28,450,63,40,7,18
9553,2018-08-09,30,31,5,19,6
9554,2018-10-24,492,36,26,13,8
9555,2019-03-10,792,79,29,17,8
9556,2018-01-08,397,113,17,20,6
9557,2019-03-08,983,91,14,5,11
9558,2019-08-23,252,134,9,13,13
9559,2019-11-30,675,15,39,15,18
9560,2018-07-31,476,104,15,3,19
9561,2018-05-20,198,68,24,10,14
9562,2018-10-14,604,1,41,20,16
9563,2018-05-01,822,102,42,7,18
9564,2018-02-22,773,62,26,13,12
9565,2018-06-08,59,36,42,7,3
9566,2019-07-24,806,14,20,12,4
9567,2019-05-05,750,117,7,20,19
9568,2019-08-12,714,83,41,10,19
9569,2019-08-10,747,49,45,15,1
9570,2019-09-04,895,125,50,20,16
9571,2019-12-05,725,70,2,15,15
9572,2019-08-28,675,11,49,2,13
9573,2018-02-11,394,76,47,11,18
9574,2019-06-23,756,51,27,9,9
9575,2019-06-25,924,51,4,15,19
9576,2018-11-23,769,40,17,7,8
9577,2018-09-08,845,42,38,10,9
9578,2018-05-13,887,36,36,2,15
9579,2018-02-10,934,26,7,19,6
9580,2019-03-23,623,57,44,5,10
9581,2018-05-13,951,10,41,1,8
9582,2018-01-16,992,53,44,3,8
9583,2019-10-07,651,12,33,13,19
9584,2018-08-10,1000,138,40,12,4
9585,2018-01-28,642,123,37,11,12
9586,2018-07-21,944,59,33,2,3
9587,2018-03-26,935,35,30,13,2
9588,2018-06-17,393,103,29,4,8
9589,2019-03-28,400,18,11,2,17
9590,2019-01-01,758,79,30,5,18
9591,2018-08-10,245,137,50,13,14
9592,2018-03-24,87,2,21,20,1
9593,2018-09-18,846,57,31,8,9
9594,2019-06-28,327,73,24,2,6
9595,2019-01-22,59,71,3,3,4
9596,2019-05-09,888,75,31,4,9
9597,2018-04-19,706,134,10,10,6
9598,2019-09-04,821,145,47,1,17
9599,2019-02-07,410,30,27,17,17
9600,2018-01-24,326,63,26,15,10
9601,2019-02-02,132,7,22,1,5
9602,2019-11-08,665,99,31,12,12
9603,2019-04-29,948,65,13,17,4
9604,2018-12-30,495,15,45,10,17
9605,2019-09-04,929,88,18,17,11
9606,2019-01-28,869,96,1,17,5
9607,2019-07-02,936,112,41,18,6
9608,2018-04-08,652,59,13,2,8
9609,2019-12-24,438,9,42,3,16
9610,2019-01-21,838,14,26,8,9
9611,2019-06-07,643,99,13,2,19
9612,2018-11-30,195,27,10,19,19
9613,2019-02-05,142,28,6,7,18
9614,2018-06-09,563,39,22,11,5
9615,2018-07-29,311,58,35,7,5
9616,2018-12-08,699,115,27,2,11
9617,2018-07-06,119,30,12,19,10
9618,2019-11-22,413,103,27,17,2
9619,2018-10-14,603,59,43,10,3
9620,2018-03-18,845,65,49,8,16
9621,2018-08-13,213,19,37,16,15
9622,2019-05-23,48,96,14,10,13
9623,2019-02-25,250,21,10,15,1
9624,2018-01-06,860,45,1,19,12
9625,2018-04-20,230,12,30,16,20
9626,2018-09-24,975,2,14,18,14
9627,2018-12-11,230,93,28,4,1
9628,2019-07-07,380,7,15,11,20
9629,2018-02-07,858,86,43,10,14
9630,2018-12-23,713,9,10,7,2
9631,2019-11-30,569,58,9,8,1
9632,2018-12-26,474,23,9,2,13
9633,2019-07-26,523,70,43,8,11
9634,2018-08-23,789,143,49,15,5
9635,2019-07-04,264,38,19,3,19
9636,2018-04-09,537,2,26,14,5
9637,2018-01-24,8,127,8,13,5
9638,2018-03-29,465,105,41,11,8
9639,2018-09-21,227,19,2,4,3
9640,2018-10-29,784,94,20,10,16
9641,2018-07-23,267,129,20,2,16
9642,2018-10-31,474,1,28,5,6
9643,2018-01-21,999,29,39,4,12
9644,2019-05-01,925,129,11,15,6
